% Input parameters
% year= 2000, month= 1, day= 1, hour= 1.50,
% Time_type = Universal
% Coordinate_type = Geographic
% latitude= 69.00, longitude= 20.00, height= 100.00
% Prof. parameters: start= 0.00 stop= 600.00 step= 1.00
% 
% Optional parametes: F10.7(daily) =not specified; F10.7(3-month avg) =not specified; ap(daily) = not specified
% 
%    Selected parameters are:
% 1 Height, km
% 2 O, cm-3 
% 3 N2, cm-3
% 4 O2, cm-3
% 5 Mass_density, g/cm-3
% 6 Temperature_neutral, K
% 
%      1          2          3          4         5      6
  200.0  3.094E+09  3.524E+09  2.177E+08 2.582E-13  975.2
  201.0  3.032E+09  3.406E+09  2.091E+08 2.506E-13  977.3
  202.0  2.971E+09  3.293E+09  2.009E+08 2.432E-13  979.3
  203.0  2.912E+09  3.183E+09  1.930E+08 2.361E-13  981.3
  204.0  2.854E+09  3.078E+09  1.855E+08 2.293E-13  983.3
  205.0  2.797E+09  2.977E+09  1.784E+08 2.227E-13  985.2
  206.0  2.742E+09  2.879E+09  1.715E+08 2.163E-13  987.0
  207.0  2.688E+09  2.785E+09  1.649E+08 2.101E-13  988.8
  208.0  2.636E+09  2.694E+09  1.586E+08 2.041E-13  990.6
  209.0  2.584E+09  2.607E+09  1.526E+08 1.984E-13  992.3
  210.0  2.534E+09  2.522E+09  1.468E+08 1.928E-13  993.9
  211.0  2.485E+09  2.441E+09  1.412E+08 1.874E-13  995.6
  212.0  2.438E+09  2.362E+09  1.359E+08 1.822E-13  997.1
  213.0  2.391E+09  2.287E+09  1.308E+08 1.772E-13  998.7
  214.0  2.345E+09  2.213E+09  1.259E+08 1.723E-13 1000.2
  215.0  2.301E+09  2.143E+09  1.212E+08 1.676E-13 1001.7
  216.0  2.257E+09  2.075E+09  1.167E+08 1.630E-13 1003.1
  217.0  2.215E+09  2.009E+09  1.124E+08 1.586E-13 1004.5
  218.0  2.173E+09  1.945E+09  1.083E+08 1.543E-13 1005.8
  219.0  2.132E+09  1.884E+09  1.043E+08 1.501E-13 1007.2
  220.0  2.093E+09  1.825E+09  1.005E+08 1.461E-13 1008.5
  221.0  2.054E+09  1.768E+09  9.681E+07 1.422E-13 1009.7
  222.0  2.016E+09  1.712E+09  9.329E+07 1.384E-13 1010.9
  223.0  1.978E+09  1.659E+09  8.990E+07 1.347E-13 1012.1
  224.0  1.942E+09  1.607E+09  8.664E+07 1.312E-13 1013.3
  225.0  1.906E+09  1.557E+09  8.352E+07 1.278E-13 1014.4
  226.0  1.871E+09  1.509E+09  8.051E+07 1.244E-13 1015.5
  227.0  1.837E+09  1.462E+09  7.762E+07 1.212E-13 1016.6
  228.0  1.804E+09  1.417E+09  7.484E+07 1.180E-13 1017.7
  229.0  1.771E+09  1.373E+09  7.217E+07 1.150E-13 1018.7
  230.0  1.739E+09  1.331E+09  6.959E+07 1.120E-13 1019.7
  231.0  1.707E+09  1.290E+09  6.712E+07 1.092E-13 1020.7
  232.0  1.676E+09  1.251E+09  6.474E+07 1.064E-13 1021.6
  233.0  1.646E+09  1.213E+09  6.245E+07 1.037E-13 1022.5
  234.0  1.617E+09  1.176E+09  6.025E+07 1.010E-13 1023.4
  235.0  1.588E+09  1.140E+09  5.812E+07 9.849E-14 1024.3
  236.0  1.559E+09  1.105E+09  5.608E+07 9.601E-14 1025.2
  237.0  1.532E+09  1.072E+09  5.412E+07 9.360E-14 1026.0
  238.0  1.504E+09  1.039E+09  5.222E+07 9.127E-14 1026.8
  239.0  1.478E+09  1.008E+09  5.040E+07 8.900E-14 1027.6
  240.0  1.452E+09  9.773E+08  4.864E+07 8.679E-14 1028.4
  241.0  1.426E+09  9.479E+08  4.695E+07 8.465E-14 1029.1
  242.0  1.401E+09  9.193E+08  4.532E+07 8.256E-14 1029.9
  243.0  1.376E+09  8.917E+08  4.375E+07 8.054E-14 1030.6
  244.0  1.352E+09  8.650E+08  4.224E+07 7.857E-14 1031.3
  245.0  1.328E+09  8.391E+08  4.078E+07 7.665E-14 1032.0
  246.0  1.305E+09  8.140E+08  3.937E+07 7.479E-14 1032.6
  247.0  1.282E+09  7.897E+08  3.802E+07 7.298E-14 1033.3
  248.0  1.260E+09  7.661E+08  3.671E+07 7.122E-14 1033.9
  249.0  1.238E+09  7.433E+08  3.545E+07 6.951E-14 1034.5
  250.0  1.217E+09  7.212E+08  3.424E+07 6.784E-14 1035.1
  251.0  1.195E+09  6.998E+08  3.307E+07 6.622E-14 1035.7
  252.0  1.175E+09  6.790E+08  3.194E+07 6.464E-14 1036.3
  253.0  1.154E+09  6.589E+08  3.086E+07 6.311E-14 1036.8
  254.0  1.135E+09  6.394E+08  2.981E+07 6.161E-14 1037.4
  255.0  1.115E+09  6.205E+08  2.879E+07 6.016E-14 1037.9
  256.0  1.096E+09  6.022E+08  2.782E+07 5.874E-14 1038.4
  257.0  1.077E+09  5.844E+08  2.687E+07 5.737E-14 1038.9
  258.0  1.059E+09  5.672E+08  2.596E+07 5.602E-14 1039.4
  259.0  1.040E+09  5.506E+08  2.509E+07 5.472E-14 1039.9
  260.0  1.023E+09  5.344E+08  2.424E+07 5.345E-14 1040.3
  261.0  1.005E+09  5.187E+08  2.342E+07 5.221E-14 1040.8
  262.0  9.881E+08  5.035E+08  2.263E+07 5.100E-14 1041.2
  263.0  9.712E+08  4.887E+08  2.187E+07 4.983E-14 1041.6
  264.0  9.547E+08  4.744E+08  2.114E+07 4.868E-14 1042.1
  265.0  9.385E+08  4.606E+08  2.043E+07 4.757E-14 1042.5
  266.0  9.226E+08  4.471E+08  1.974E+07 4.648E-14 1042.9
  267.0  9.070E+08  4.341E+08  1.908E+07 4.542E-14 1043.3
  268.0  8.916E+08  4.214E+08  1.845E+07 4.439E-14 1043.6
  269.0  8.766E+08  4.092E+08  1.783E+07 4.339E-14 1044.0
  270.0  8.618E+08  3.973E+08  1.724E+07 4.241E-14 1044.4
  271.0  8.472E+08  3.857E+08  1.666E+07 4.145E-14 1044.7
  272.0  8.330E+08  3.745E+08  1.611E+07 4.052E-14 1045.1
  273.0  8.190E+08  3.637E+08  1.557E+07 3.961E-14 1045.4
  274.0  8.052E+08  3.531E+08  1.505E+07 3.873E-14 1045.7
  275.0  7.917E+08  3.429E+08  1.455E+07 3.787E-14 1046.0
  276.0  7.784E+08  3.330E+08  1.407E+07 3.703E-14 1046.4
